venda_id,cliente_id,veiculo_id,vendedor_id,data_venda,valor_venda,desconto_percentual,forma_pagamento,numero_parcelas,valor_entrada,status_venda,cliente_nome,idade_cliente,genero,cidade,estado,renda_anual,profissao,marca,modelo,ano_fabricacao,potencia_cv,cilindradas,categoria,preco_base,vendedor_nome,comissao_percentual,ano,mes,ano_mes,trimestre
106,350,26,4,2024-11-10,568756.1,6.49,À vista,1,568756.1,Concluída,João Nogueira,39,Feminino,Belo Horizonte,MG,582753.46,Gestor de TI,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Ana Luiza Caldeira,4.81,2024,11,2024-11,2024Q4
107,34,19,9,2024-07-15,1075950.33,4.64,Financiamento,24,411358.09,Concluída,Isabelly Casa Grande,37,Masculino,Belo Horizonte,MG,1361196.28,Agente Esportivo,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Miguel Abreu,4.23,2024,7,2024-07,2024Q3
108,944,14,7,2024-10-10,680285.19,2.7,Financiamento,60,250839.93,Concluída,Henry Gabriel Macedo,33,Feminino,Brasília,DF,313798.95,Investidor,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Cecilia Borges,3.35,2024,10,2024-10,2024Q4
109,1510,5,1,2023-11-23,1421123.98,9.68,À vista,1,1421123.98,Concluída,Luiza da Mota,40,Masculino,Brasília,DF,1856124.1,Advogado,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Allana Ferreira,3.95,2023,11,2023-11,2023Q4
110,1744,26,3,2023-03-15,594727.53,2.22,Consórcio,84,0.0,Concluída,Bella Albuquerque,55,Feminino,Florianópolis,SC,833392.12,Diretor de Empresa,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Lucas Gabriel Souza,4.89,2023,3,2023-03,2023Q1
111,82,30,13,2024-12-03,891774.02,4.51,Financiamento,60,285207.41,Concluída,Rael Montenegro,59,Masculino,Campinas,SP,658872.04,Desenvolvedor de Software,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Paulo da Mota,4.99,2024,12,2024-12,2024Q4
112,1109,35,4,2023-03-06,770456.06,2.41,Financiamento,60,253493.06,Concluída,Sr. Theo das Neves,48,Masculino,Campinas,SP,800152.7,Desenvolvedor de Software,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Ana Luiza Caldeira,4.81,2023,3,2023-03,2023Q1
113,966,30,9,2023-02-13,877485.47,6.04,À vista,1,877485.47,Concluída,Lunna Cavalcante,42,Masculino,Salvador,BA,734034.08,Arquiteto,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Miguel Abreu,4.23,2023,2,2023-02,2023Q1
114,10,34,5,2024-08-11,630276.48,1.91,Financiamento,48,149780.08,Concluída,Thiago Caldeira,41,Masculino,São José dos Campos,SP,408656.34,Desenvolvedor de Software,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Daniela Montenegro,4.54,2024,8,2024-08,2024Q3
115,1051,33,1,2023-07-06,994884.75,5.61,Financiamento,48,328731.98,Concluída,Sr. Ravi Pacheco,49,Masculino,São Paulo,SP,518361.7,Produtor,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Allana Ferreira,3.95,2023,7,2023-07,2023Q3
116,877,30,3,2023-03-15,916708.96,1.84,Financiamento,12,205602.38,Concluída,Liam Vargas,35,Masculino,Belo Horizonte,MG,1370686.43,Executivo,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Lucas Gabriel Souza,4.89,2023,3,2023-03,2023Q1
117,1180,31,13,2024-12-11,906977.29,0.11,Financiamento,24,230723.15,Concluída,Caroline Peixoto,54,Masculino,Fortaleza,CE,999459.39,Produtor,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Paulo da Mota,4.99,2024,12,2024-12,2024Q4
118,80,30,9,2023-12-03,919043.69,1.59,Consórcio,60,0.0,Concluída,Lucas Vasconcelos,61,Masculino,Belo Horizonte,MG,1040620.77,Cirurgião,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Miguel Abreu,4.23,2023,12,2023-12,2023Q4
119,75,35,10,2024-10-21,742350.48,5.97,Financiamento,36,155174.76,Concluída,Camila Marques,36,Feminino,Belo Horizonte,MG,958533.83,Advogado,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Manuela Barros,4.09,2024,10,2024-10,2024Q4
120,1659,29,5,2023-11-17,704619.16,1.38,Leasing,48,70461.92,Concluída,Josué Duarte,44,Masculino,Vitória,ES,718233.79,Dentista,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Daniela Montenegro,4.54,2023,11,2023-11,2023Q4
121,232,31,8,2024-10-24,842329.39,7.23,Leasing,48,84232.94,Concluída,João Costela,39,Feminino,Florianópolis,SC,834600.2,Agente Esportivo,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Henrique Pereira,3.61,2024,10,2024-10,2024Q4
122,1632,13,8,2023-11-13,661768.17,4.21,À vista,1,661768.17,Concluída,Carolina Albuquerque,33,Masculino,Rio de Janeiro,RJ,344589.19,Juiz,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Henrique Pereira,3.61,2023,11,2023-11,2023Q4
123,257,15,8,2024-10-02,1223638.73,13.93,Financiamento,24,249042.64,Concluída,Dr. Raul Casa Grande,44,Masculino,Florianópolis,SC,1402393.06,Gestor de TI,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Henrique Pereira,3.61,2024,10,2024-10,2024Q4
124,1991,8,8,2024-09-19,1233872.07,14.6,Financiamento,24,303769.18,Concluída,Dra. Agatha Teixeira,48,Feminino,São José dos Campos,SP,1060355.67,Arquiteto,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Henrique Pereira,3.61,2024,9,2024-09,2024Q3
125,863,33,6,2023-06-28,1028613.23,2.41,Consórcio,60,0.0,Concluída,Sr. Thiago Gomes,37,Masculino,Florianópolis,SC,814004.79,Arquiteto,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Sr. Joaquim Almeida,4.76,2023,6,2023-06,2023Q2
126,1099,15,14,2023-11-25,1284202.23,9.67,Consórcio,84,0.0,Concluída,João Guilherme Nascimento,35,Feminino,Recife,PE,1392920.3,Dentista,McLaren,720S,2023,720,4.0,Superesportivo,1421678.55,Valentim Vasconcelos,3.05,2023,11,2023-11,2023Q4
127,1306,6,6,2023-04-14,976801.17,8.72,Financiamento,36,338777.17,Concluída,Kevin Barros,35,Masculino,Salvador,BA,1071116.11,Piloto,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Sr. Joaquim Almeida,4.76,2023,4,2023-04,2023Q2
128,1807,5,2,2024-01-24,1453694.03,7.61,Financiamento,48,455983.92,Concluída,Nina Martins,47,Feminino,Florianópolis,SC,1759591.96,Consultor,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Maya Mendonça,3.07,2024,1,2024-01,2024Q1
129,742,18,6,2024-07-21,872646.25,4.11,Financiamento,24,202966.42,Concluída,Isabella Oliveira,47,Feminino,Manaus,AM,825736.29,Engenheiro,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Sr. Joaquim Almeida,4.76,2024,7,2024-07,2024Q3
130,881,18,6,2023-04-05,870462.13,4.35,Consórcio,60,0.0,Concluída,Ravi Marques,44,Masculino,Fortaleza,CE,1174585.51,Investidor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Sr. Joaquim Almeida,4.76,2023,4,2023-04,2023Q2
131,1576,29,9,2023-12-20,680755.56,4.72,À vista,1,680755.56,Concluída,Vitor Gabriel Alves,56,Feminino,Vitória,ES,613748.25,Agente Esportivo,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Miguel Abreu,4.23,2023,12,2023-12,2023Q4
132,514,37,8,2024-06-01,617849.93,0.0,À vista,1,617849.93,Concluída,Dr. Enzo Dias,39,Feminino,Belo Horizonte,MG,1507425.36,Arquiteto,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Henrique Pereira,3.61,2024,6,2024-06,2024Q2
133,273,19,14,2024-01-16,1051353.31,6.82,Consórcio,72,0.0,Concluída,Melissa Dias,38,Masculino,Porto Alegre,RS,1373772.06,Desenvolvedor de Software,Aston Martin,DB11,2022,630,5.2,Gran Turismo,1128303.62,Valentim Vasconcelos,3.05,2024,1,2024-01,2024Q1
134,158,25,4,2023-08-20,675472.33,5.52,Financiamento,48,142251.61,Concluída,Olívia da Costa,57,Feminino,Salvador,BA,1072606.74,Promotor,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Ana Luiza Caldeira,4.81,2023,8,2023-08,2023Q3
135,748,18,15,2023-01-07,874830.36,3.87,Financiamento,60,341454.71,Concluída,Vinícius Pereira,47,Outro,Rio de Janeiro,RJ,1089814.98,Professor Universitário,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Marcela Garcia,4.5,2023,1,2023-01,2023Q1
137,527,23,1,2024-11-15,556259.02,3.73,À vista,1,556259.02,Concluída,Anthony Gabriel Cavalcante,32,Masculino,Manaus,AM,656597.87,Contador,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Allana Ferreira,3.95,2024,11,2024-11,2024Q4
138,51,35,6,2023-02-20,781982.51,0.95,À vista,1,781982.51,Concluída,Rebeca Caldeira,50,Masculino,São José dos Campos,SP,1073677.52,Dentista,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Sr. Joaquim Almeida,4.76,2023,2,2023-02,2023Q1
139,171,35,4,2023-11-08,774245.58,1.93,Financiamento,60,261025.81,Concluída,Pedro Henrique da Conceição,37,Masculino,Porto Alegre,RS,949434.35,Professor Universitário,Mercedes-AMG,E63 S,2023,612,4.0,Esportivo,789482.59,Ana Luiza Caldeira,4.81,2023,11,2023-11,2023Q4
141,591,10,4,2023-12-02,841950.01,11.78,À vista,1,841950.01,Concluída,Dr. Nathan Pacheco,44,Feminino,Porto Alegre,RS,959886.14,Delegado,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Ana Luiza Caldeira,4.81,2023,12,2023-12,2023Q4
142,888,1,12,2023-08-05,996320.39,0.05,Financiamento,12,296029.04,Concluída,Dra. Maria Luiza Mendes,35,Masculino,Salvador,BA,1984629.51,Piloto,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Sra. Letícia Brito,4.15,2023,8,2023-08,2023Q3
143,218,9,9,2024-10-02,556131.2,6.96,Consórcio,60,0.0,Concluída,Dr. Dante Nascimento,34,Feminino,Salvador,BA,613680.95,Cirurgião,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Miguel Abreu,4.23,2024,10,2024-10,2024Q4
144,1433,21,2,2023-02-22,451168.91,7.14,À vista,1,451168.91,Concluída,Lorenzo Pires,26,Masculino,Florianópolis,SC,465542.21,Investidor,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Maya Mendonça,3.07,2023,2,2023-02,2023Q1
145,1806,33,13,2024-11-11,911301.36,13.54,À vista,1,911301.36,Concluída,Maria Eduarda Fogaça,55,Masculino,Curitiba,PR,736296.99,Produtor,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Paulo da Mota,4.99,2024,11,2024-11,2024Q4
146,550,38,2,2023-10-02,860133.19,3.94,Leasing,24,86013.32,Concluída,Lavínia Aparecida,37,Feminino,Manaus,AM,1277928.64,Piloto,Audi,RS7,2024,600,4.0,Gran Turismo,895412.44,Maya Mendonça,3.07,2023,10,2023-10,2023Q4
147,613,26,8,2024-01-06,596856.33,1.87,Financiamento,24,180235.99,Concluída,João Lucas Dias,44,Masculino,Vitória,ES,1237415.11,Advogado,Dodge,Challenger SRT Hellcat,2024,717,6.2,Muscle Car,608230.24,Henrique Pereira,3.61,2024,1,2024-01,2024Q1
148,263,30,6,2024-08-20,876178.02,6.18,Leasing,48,87617.8,Concluída,Renan Sampaio,37,Masculino,Recife,PE,1616723.61,Empresário,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Sr. Joaquim Almeida,4.76,2024,8,2024-08,2024Q3
149,1288,37,3,2023-05-15,603515.81,2.32,Financiamento,60,188824.06,Concluída,Sr. Arthur Gabriel Gomes,56,Masculino,Goiânia,GO,460112.09,Executivo,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Lucas Gabriel Souza,4.89,2023,5,2023-05,2023Q2
150,151,28,5,2024-12-02,507835.03,12.46,Financiamento,12,172854.18,Concluída,Nicole Rocha,34,Masculino,Manaus,AM,299671.25,Médico,BMW,M3 Competition,2022,510,3.0,Esportivo,580117.69,Daniela Montenegro,4.54,2024,12,2024-12,2024Q4
152,1756,37,12,2024-08-27,591900.23,4.2,Financiamento,12,165299.2,Concluída,Maria Eduarda Castro,36,Masculino,Belo Horizonte,MG,606185.83,Gestor de TI,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Sra. Letícia Brito,4.15,2024,8,2024-08,2024Q3
153,1225,34,10,2024-04-27,601554.53,6.38,Leasing,48,60155.45,Concluída,João Teixeira,48,Masculino,São José dos Campos,SP,1082855.87,Advogado,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Manuela Barros,4.09,2024,4,2024-04,2024Q2
154,985,1,2,2023-06-10,930031.94,6.7,Consórcio,72,0.0,Concluída,Allana Pinto,50,Masculino,Salvador,BA,886316.76,Gestor de TI,Ferrari,488 GTB,2025,670,3.9,Superesportivo,996818.8,Maya Mendonça,3.07,2023,6,2023-06,2023Q2
155,1558,3,4,2023-05-04,960074.31,2.83,Financiamento,36,255010.95,Concluída,Valentim Moreira,54,Feminino,Vitória,ES,699241.19,Juiz,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Ana Luiza Caldeira,4.81,2023,5,2023-05,2023Q2
156,1201,18,15,2024-11-17,848620.94,6.75,Financiamento,48,280869.03,Concluída,José Pedro Barros,27,Masculino,Belo Horizonte,MG,585717.11,Diretor de Empresa,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Marcela Garcia,4.5,2024,11,2024-11,2024Q4
157,1448,14,14,2023-08-23,656723.41,6.07,À vista,1,656723.41,Concluída,Esther Rios,37,Masculino,São José dos Campos,SP,502767.7,Piloto,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Valentim Vasconcelos,3.05,2023,8,2023-08,2023Q3
158,1960,20,1,2023-12-20,1778826.8,4.15,Financiamento,12,400702.06,Concluída,Ana Vitória Barros,49,Masculino,Curitiba,PR,1717374.3,Professor Universitário,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Allana Ferreira,3.95,2023,12,2023-12,2023Q4
159,548,29,5,2023-09-19,672396.16,5.89,Financiamento,60,261481.11,Concluída,Maria Laura da Luz,44,Masculino,Curitiba,PR,1649427.24,Gestor de TI,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Daniela Montenegro,4.54,2023,9,2023-09,2023Q3
160,873,34,7,2023-06-16,618453.58,3.75,Consórcio,84,0.0,Concluída,Alice Fernandes,38,Masculino,Belo Horizonte,MG,897555.62,Gestor de TI,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Cecilia Borges,3.35,2023,6,2023-06,2023Q2
161,600,5,12,2024-08-14,1342137.68,14.7,À vista,1,1342137.68,Concluída,Dra. Letícia Gonçalves,35,Feminino,Fortaleza,CE,1397311.39,Juiz,Ferrari,812 Superfast,2022,800,6.5,Gran Turismo,1573432.22,Sra. Letícia Brito,4.15,2024,8,2024-08,2024Q3
162,977,33,4,2024-12-09,949351.3,9.93,Financiamento,60,360756.06,Concluída,Cecília Melo,56,Masculino,Florianópolis,SC,901341.93,Investidor,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Ana Luiza Caldeira,4.81,2024,12,2024-12,2024Q4
163,223,23,13,2024-12-05,564868.41,2.24,Financiamento,60,216075.46,Concluída,Joaquim Ramos,45,Masculino,Rio de Janeiro,RJ,416554.45,Agente Esportivo,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Paulo da Mota,4.99,2024,12,2024-12,2024Q4
164,265,13,6,2024-05-17,636206.6,7.91,Financiamento,48,173986.84,Concluída,Enrico Aparecida,35,Masculino,São José dos Campos,SP,1797768.92,Desenvolvedor de Software,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Sr. Joaquim Almeida,4.76,2024,5,2024-05,2024Q2
165,596,17,15,2024-08-26,1329179.19,2.89,Consórcio,60,0.0,Concluída,Amanda Cirino,45,Feminino,Campinas,SP,1400393.95,Cirurgião,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Marcela Garcia,4.5,2024,8,2024-08,2024Q3
166,952,37,11,2023-11-23,607717.19,1.64,Consórcio,72,0.0,Concluída,Leonardo Fogaça,36,Feminino,Salvador,BA,1272851.27,Promotor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Rafaela Freitas,4.67,2023,11,2023-11,2023Q4
167,764,7,11,2023-02-01,2071484.57,11.3,Leasing,24,207148.46,Concluída,Laís Aragão,49,Masculino,Fortaleza,CE,2101855.94,Empresário,Lamborghini,Aventador,2025,770,6.5,Superesportivo,2335382.83,Rafaela Freitas,4.67,2023,2,2023-02,2023Q1
168,281,27,12,2023-03-15,510570.13,3.21,Financiamento,12,157633.05,Concluída,Ana Laura Costa,30,Masculino,Manaus,AM,382206.3,Executivo,Dodge,Charger SRT Hellcat,2022,707,6.2,Muscle Car,527502.98,Sra. Letícia Brito,4.15,2023,3,2023-03,2023Q1
169,1029,32,8,2023-07-26,825511.76,4.13,À vista,1,825511.76,Concluída,Eloah Sousa,60,Masculino,Rio de Janeiro,RJ,868936.0,Empresário,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Henrique Pereira,3.61,2023,7,2023-07,2023Q3
170,820,32,4,2024-02-14,860299.15,0.09,Consórcio,60,0.0,Concluída,Luiza Jesus,44,Feminino,São José dos Campos,SP,677700.06,Diretor de Empresa,Mercedes-AMG,GT,2024,530,4.0,Esportivo,861074.12,Ana Luiza Caldeira,4.81,2024,2,2024-02,2024Q1
171,1095,14,3,2024-01-12,649172.46,7.15,À vista,1,649172.46,Concluída,Anthony Pires,45,Feminino,Manaus,AM,1222662.01,Produtor,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Lucas Gabriel Souza,4.89,2024,1,2024-01,2024Q1
172,1387,8,5,2023-10-01,1444526.11,0.02,Financiamento,24,373028.12,Concluída,Bernardo Fogaça,36,Masculino,São José dos Campos,SP,1750241.03,Cirurgião,Lamborghini,Urus,2024,650,4.0,SUV Esportivo,1444815.07,Daniela Montenegro,4.54,2023,10,2023-10,2023Q4
173,176,6,13,2024-10-09,916981.73,14.31,Leasing,24,91698.17,Concluída,Dra. Sabrina Peixoto,43,Masculino,Curitiba,PR,841031.51,Piloto,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Paulo da Mota,4.99,2024,10,2024-10,2024Q4
174,1077,6,13,2024-04-10,1018000.61,4.87,Leasing,48,101800.06,Concluída,Sr. Valentim Pacheco,36,Masculino,Campinas,SP,1240917.24,Cirurgião,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Paulo da Mota,4.99,2024,4,2024-04,2024Q2
175,506,3,11,2024-12-25,840917.2,14.89,Financiamento,12,170993.97,Concluída,Lunna da Paz,45,Feminino,Fortaleza,CE,1084495.34,Desenvolvedor de Software,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Rafaela Freitas,4.67,2024,12,2024-12,2024Q4
176,1388,13,13,2023-09-22,650230.92,5.88,Financiamento,36,259183.09,Concluída,Davi Miguel Leão,37,Masculino,Vitória,ES,889357.79,Contador,Porsche,Panamera,2024,330,3.0,Gran Turismo,690853.08,Paulo da Mota,4.99,2023,9,2023-09,2023Q3
177,584,14,15,2024-04-13,683151.76,2.29,Financiamento,60,262366.15,Concluída,Isabelly Aparecida,40,Masculino,Brasília,DF,1197169.55,Consultor,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Marcela Garcia,4.5,2024,4,2024-04,2024Q2
178,1551,10,1,2023-03-27,908183.67,4.84,Leasing,24,90818.37,Concluída,Sara Montenegro,35,Masculino,Fortaleza,CE,1712785.28,Gestor de TI,Porsche,911 Turbo,2023,580,3.8,Superesportivo,954375.44,Allana Ferreira,3.95,2023,3,2023-03,2023Q1
179,1435,4,14,2023-11-11,850456.68,0.01,Leasing,36,85045.67,Concluída,Theodoro Pimenta,40,Masculino,Campinas,SP,819964.61,Diretor de Empresa,Ferrari,Portofino,2023,600,3.9,Conversível,850541.73,Valentim Vasconcelos,3.05,2023,11,2023-11,2023Q4
180,293,9,14,2024-05-16,582610.79,2.53,Financiamento,12,132003.5,Concluída,Ana Melo,35,Prefiro não informar,Brasília,DF,412645.99,Arquiteto,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Valentim Vasconcelos,3.05,2024,5,2024-05,2024Q2
181,154,17,9,2023-01-16,1217079.74,11.08,Financiamento,24,367741.52,Concluída,Heloísa da Cruz,47,Feminino,Belo Horizonte,MG,2170294.96,Empresário,McLaren,Artura,2025,680,3.0,Superesportivo Híbrido,1368735.65,Miguel Abreu,4.23,2023,1,2023-01,2023Q1
182,1262,18,9,2024-06-28,890665.22,2.13,Financiamento,60,236781.93,Concluída,Maria Flor Gomes,33,Masculino,Vitória,ES,529676.89,Consultor,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Miguel Abreu,4.23,2024,6,2024-06,2024Q2
184,139,12,7,2023-01-27,385575.11,0.51,Financiamento,60,100741.75,Concluída,Srta. Rebeca Dias,32,Masculino,Manaus,AM,233040.9,Contador,Porsche,718 Boxster,2022,300,2.0,Conversível,387551.62,Cecilia Borges,3.35,2023,1,2023-01,2023Q1
185,26,34,13,2024-07-19,636830.48,0.89,Financiamento,36,252716.83,Concluída,Srta. Isabela Castro,28,Feminino,Goiânia,GO,659309.46,Agente Esportivo,Mercedes-AMG,C63 S,2023,510,4.0,Esportivo,642549.17,Paulo da Mota,4.99,2024,7,2024-07,2024Q3
186,610,14,13,2023-12-07,600440.82,14.12,À vista,1,600440.82,Concluída,Bella Silva,44,Masculino,São Paulo,SP,1127677.15,Piloto,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Paulo da Mota,4.99,2023,12,2023-12,2023Q4
187,1586,21,15,2024-03-26,481243.6,0.95,Financiamento,36,163888.78,Concluída,Benjamin Moreira,42,Feminino,Recife,PE,459182.81,Professor Universitário,Chevrolet,Corvette C8,2023,495,6.2,Esportivo,485859.26,Marcela Garcia,4.5,2024,3,2024-03,2024Q1
188,712,6,1,2023-02-05,938598.06,12.29,Consórcio,72,0.0,Concluída,Antônio Teixeira,44,Masculino,Manaus,AM,852678.74,Empresário,Lamborghini,Huracán,2022,640,5.2,Superesportivo,1070115.22,Allana Ferreira,3.95,2023,2,2023-02,2023Q1
189,254,18,3,2023-11-11,843797.68,7.28,À vista,1,843797.68,Concluída,Dra. Hellena Rodrigues,49,Masculino,Fortaleza,CE,2176887.36,Desenvolvedor de Software,Aston Martin,Vantage,2024,510,4.0,Esportivo,910049.27,Lucas Gabriel Souza,4.89,2023,11,2023-11,2023Q4
190,572,3,13,2024-03-21,944759.76,4.38,Consórcio,84,0.0,Concluída,Renan da Costa,38,Masculino,Recife,PE,1330777.83,Professor Universitário,Ferrari,Roma,2022,620,3.9,Gran Turismo,988035.72,Paulo da Mota,4.99,2024,3,2024-03,2024Q1
191,1069,23,12,2023-05-19,555854.55,3.8,À vista,1,555854.55,Concluída,Dr. Ravi da Cruz,30,Feminino,Goiânia,GO,426487.02,Professor Universitário,Chevrolet,Camaro ZL1,2024,650,6.2,Muscle Car,577811.38,Sra. Letícia Brito,4.15,2023,5,2023-05,2023Q2
192,1912,24,10,2024-02-06,451783.25,1.2,Leasing,48,45178.32,Concluída,Srta. Bruna Ribeiro,33,Feminino,Rio de Janeiro,RJ,566254.09,Agente Esportivo,Ford,Mustang GT,2024,460,5.0,Muscle Car,457270.5,Manuela Barros,4.09,2024,2,2024-02,2024Q1
193,241,29,15,2023-12-28,646389.12,9.53,Financiamento,36,225803.3,Concluída,Emanuella Cavalcante,51,Feminino,Vitória,ES,1051692.12,Piloto,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Marcela Garcia,4.5,2023,12,2023-12,2023Q4
194,1547,33,12,2024-09-23,939232.76,10.89,Leasing,24,93923.28,Concluída,Ana Luiza Câmara,48,Masculino,Belo Horizonte,MG,1468682.04,Diretor de Empresa,Mercedes-AMG,GT R,2024,585,4.0,Superesportivo,1054014.99,Sra. Letícia Brito,4.15,2024,9,2024-09,2024Q3
195,528,25,3,2024-10-14,679190.0,5.0,Financiamento,12,164092.82,Concluída,Davi Lucas Carvalho,49,Feminino,Salvador,BA,1641426.26,Engenheiro,Ford,Mustang Shelby GT500,2023,760,5.2,Muscle Car,714936.84,Lucas Gabriel Souza,4.89,2024,10,2024-10,2024Q4
196,1607,9,8,2024-09-08,593190.68,0.76,Financiamento,36,144750.32,Concluída,Maria Isis Almeida,33,Masculino,Belo Horizonte,MG,615773.77,Promotor,Porsche,911 Carrera,2023,385,3.0,Esportivo,597733.45,Henrique Pereira,3.61,2024,9,2024-09,2024Q3
197,531,14,9,2024-12-27,635259.12,9.14,Financiamento,36,210303.15,Concluída,Maria Liz Mendonça,41,Feminino,Manaus,AM,1242861.03,Piloto,Porsche,Taycan,2023,560,0.0,Esportivo Elétrico,699162.58,Miguel Abreu,4.23,2024,12,2024-12,2024Q4
198,1960,29,5,2023-12-17,694402.11,2.81,Consórcio,72,0.0,Concluída,Ana Vitória Barros,49,Masculino,Curitiba,PR,1717374.3,Professor Universitário,BMW,M4 Competition,2024,510,3.0,Esportivo,714478.97,Daniela Montenegro,4.54,2023,12,2023-12,2023Q4
199,1829,30,5,2023-07-04,877765.64,6.01,À vista,1,877765.64,Concluída,Vinicius Siqueira,42,Masculino,Goiânia,GO,1414234.01,Cirurgião,BMW,M5 Competition,2024,625,4.4,Esportivo,933892.58,Daniela Montenegro,4.54,2023,7,2023-07,2023Q3
200,1547,31,2,2024-03-26,854223.88,5.92,Financiamento,12,235574.71,Concluída,Ana Luiza Câmara,48,Masculino,Belo Horizonte,MG,1468682.04,Diretor de Empresa,BMW,M8 Competition,2022,625,4.4,Gran Turismo,907976.06,Maya Mendonça,3.07,2024,3,2024-03,2024Q1
201,1045,37,13,2023-12-03,531042.01,14.05,À vista,1,531042.01,Concluída,Bernardo Mendes,34,Masculino,Campinas,SP,489182.05,Consultor,Audi,RS5,2025,450,2.9,Esportivo,617849.93,Paulo da Mota,4.99,2023,12,2023-12,2023Q4
202,1367,20,8,2024-06-17,1723151.47,7.15,Leasing,24,172315.15,Concluída,Maria Alice Cassiano,36,Masculino,Rio de Janeiro,RJ,1378253.02,Desenvolvedor de Software,Aston Martin,DBS Superleggera,2025,725,5.2,Superesportivo,1855844.34,Henrique Pereira,3.61,2024,6,2024-06,2024Q2
