cliente_id,nome,idade,renda_anual,total_compras,valor_total_gasto,cluster,cluster_nome
1385,Dra. Vitória Nascimento,36,548720.67,0,0.0,3,🆕 Novos/Inativos
1386,Maria Helena Farias,37,601458.86,1,591838.45,1,🌟 Alto Valor
1387,Bernardo Fogaça,36,1750241.03,1,2889052.22,1,🌟 Alto Valor
1388,Davi Miguel Leão,37,889357.79,2,4116730.2600000002,1,🌟 Alto Valor
1389,Caio Leão,47,1352339.58,1,2606799.27,1,🌟 Alto Valor
1390,Srta. Olivia Costa,49,1715752.8,2,2195241.1500000004,1,🌟 Alto Valor
1391,Maria Alice Carvalho,53,1365998.41,2,3806984.48,1,🌟 Alto Valor
1392,Vinícius Castro,32,374475.19,0,0.0,0,💎 VIP Premium
1393,Lívia Pimenta,53,761216.31,1,3705529.16,1,🌟 Alto Valor
1394,Leandro Pimenta,42,463199.46,0,0.0,0,💎 VIP Premium
1395,Julia Almeida,51,459259.06,1,1178459.97,1,🌟 Alto Valor
1396,Yasmin Ramos,43,488575.63,1,1257854.26,1,🌟 Alto Valor
1397,Lunna da Rosa,51,532238.9,0,0.0,0,💎 VIP Premium
1398,João Lucas Nunes,35,641996.09,1,3149192.8199999994,1,🌟 Alto Valor
1399,Danilo Costela,50,1074719.12,3,12519411.719999999,2,📈 Em Crescimento
1400,Marina Barros,30,462326.53,0,0.0,3,🆕 Novos/Inativos
1401,Brayan Câmara,29,525989.02,0,0.0,0,💎 VIP Premium
1402,Fernando da Luz,58,1006232.96,1,2628118.62,1,🌟 Alto Valor
1403,Arthur Gabriel Novaes,61,350893.21,1,1177893.54,1,🌟 Alto Valor
1404,Julia Correia,41,525679.39,2,2866127.94,1,🌟 Alto Valor
1405,Lara Lima,39,735742.22,1,987907.58,1,🌟 Alto Valor
1406,Davi Luiz Almeida,31,452859.51,0,0.0,0,💎 VIP Premium
1407,Nina Macedo,34,259902.73,0,0.0,3,🆕 Novos/Inativos
1408,Manuella Sá,36,964720.36,1,624943.32,1,🌟 Alto Valor
1409,Eloá da Costa,57,502228.64,0,0.0,0,💎 VIP Premium
1410,Rafael Silva,35,835862.55,0,0.0,3,🆕 Novos/Inativos
1412,Vitor Gabriel Macedo,51,446643.32,1,574108.52,0,💎 VIP Premium
1413,Sra. Maria Isis Gonçalves,32,506230.18,1,988139.05,0,💎 VIP Premium
1414,Caio Aragão,28,255433.16,0,0.0,3,🆕 Novos/Inativos
1415,Ryan da Rocha,49,1021149.41,1,1632870.02,1,🌟 Alto Valor
1416,Luiza Sousa,30,388415.14,0,0.0,0,💎 VIP Premium
1417,Enrico Almeida,62,206826.64,0,0.0,3,🆕 Novos/Inativos
1418,Dra. Agatha Sales,35,1003003.46,1,2637284.76,1,🌟 Alto Valor
1419,Luísa Albuquerque,49,970708.44,1,2733426.69,1,🌟 Alto Valor
1420,Melissa Monteiro,58,703767.82,0,0.0,3,🆕 Novos/Inativos
1421,Olívia Dias,32,448596.63,1,373766.76,3,🆕 Novos/Inativos
1422,Catarina Alves,29,595314.45,0,0.0,0,💎 VIP Premium
1423,Dr. Igor Lopes,53,390153.51,1,412046.45,0,💎 VIP Premium
1424,Lucas Gabriel Ribeiro,54,480310.75,0,0.0,0,💎 VIP Premium
1425,Yasmin Câmara,38,1216869.65,1,1037476.71,1,🌟 Alto Valor
1426,Sra. Zoe Cassiano,48,1429331.7,2,7111975.7,1,🌟 Alto Valor
1427,Vitor Gabriel Araújo,59,831878.39,0,0.0,3,🆕 Novos/Inativos
1428,Isabelly Dias,40,1493669.17,1,1800731.68,1,🌟 Alto Valor
1429,Cecília Silva,59,844016.33,0,0.0,3,🆕 Novos/Inativos
1430,Vitor Cunha,49,610459.71,1,1108564.67,1,🌟 Alto Valor
1431,Lara Oliveira,26,329738.87,1,759601.18,3,🆕 Novos/Inativos
1432,Enzo Gabriel Santos,27,164701.4,0,0.0,0,💎 VIP Premium
1433,Lorenzo Pires,26,465542.21,1,451168.91,3,🆕 Novos/Inativos
1434,Eloá Ribeiro,39,385399.24,0,0.0,3,🆕 Novos/Inativos
1435,Theodoro Pimenta,40,819964.61,1,1700913.36,1,🌟 Alto Valor
1436,Miguel Marques,32,496662.26,0,0.0,0,💎 VIP Premium
1437,Eduardo Brito,35,760187.26,0,0.0,0,💎 VIP Premium
1438,Maria Isis Brito,36,689413.23,0,0.0,3,🆕 Novos/Inativos
1439,Ravi Lucca Pereira,37,560766.8,0,0.0,3,🆕 Novos/Inativos
1440,Sra. Marcela Ribeiro,34,303622.87,0,0.0,0,💎 VIP Premium
1441,Maria Oliveira,53,381839.8,0,0.0,3,🆕 Novos/Inativos
1442,João Gabriel Rios,29,629061.77,0,0.0,3,🆕 Novos/Inativos
1443,Noah Lima,43,735490.81,1,1720445.46,1,🌟 Alto Valor
1444,Sara da Cunha,47,1498702.0,2,1826376.9,1,🌟 Alto Valor
1445,Raul Moreira,50,764016.35,0,0.0,0,💎 VIP Premium
1447,Yuri Pereira,40,1953213.69,0,0.0,3,🆕 Novos/Inativos
1448,Esther Rios,37,502767.7,1,1313446.82,1,🌟 Alto Valor
1449,Dr. Isaac Albuquerque,64,701294.98,0,0.0,3,🆕 Novos/Inativos
1450,Maria Alice Ramos,44,876175.69,2,4450861.41,1,🌟 Alto Valor
1451,Melissa Nunes,50,642674.02,1,2038975.7,1,🌟 Alto Valor
1452,Gabrielly Lima,41,578860.45,1,1833596.68,1,🌟 Alto Valor
1453,Luigi Lima,46,1039891.14,3,9874873.36,2,📈 Em Crescimento
1454,Pietra Carvalho,60,982974.84,0,0.0,3,🆕 Novos/Inativos
1455,Theo das Neves,59,418972.1,0,0.0,3,🆕 Novos/Inativos
1456,Igor Nascimento,44,1104381.19,1,1465966.8,1,🌟 Alto Valor
1457,Alexandre Sousa,37,873962.14,0,0.0,0,💎 VIP Premium
1458,Júlia Nascimento,38,1030795.47,0,0.0,3,🆕 Novos/Inativos
1459,Levi Brito,40,452839.22,1,2037849.52,1,🌟 Alto Valor
1460,Ana Julia Fonseca,28,387842.86,0,0.0,0,💎 VIP Premium
1461,Vitória Siqueira,46,1774771.23,0,0.0,3,🆕 Novos/Inativos
1462,Arthur Miguel Farias,46,960831.86,0,0.0,3,🆕 Novos/Inativos
1463,Srta. Isabella Ramos,52,600014.95,2,3959863.2,1,🌟 Alto Valor
1464,Olívia Costa,27,377362.8,0,0.0,3,🆕 Novos/Inativos
1465,Hadassa Duarte,44,1735586.91,2,3496045.26,1,🌟 Alto Valor
1466,João Lucas Garcia,36,560538.3,0,0.0,3,🆕 Novos/Inativos
1467,Miguel Carvalho,41,1513946.6,1,927567.93,0,💎 VIP Premium
1468,Manuela Mendes,57,622579.68,0,0.0,3,🆕 Novos/Inativos
1469,Enzo Gabriel Rezende,52,527065.57,0,0.0,0,💎 VIP Premium
1470,Dr. Lucas Porto,31,670820.25,0,0.0,3,🆕 Novos/Inativos
1471,Dra. Ana Sophia Carvalho,30,503393.71,0,0.0,0,💎 VIP Premium
1472,João Farias,42,904090.18,0,0.0,3,🆕 Novos/Inativos
1473,Srta. Ana Costela,29,385297.48,0,0.0,0,💎 VIP Premium
1474,Alexia Almeida,36,536298.45,0,0.0,0,💎 VIP Premium
1475,Giovanna Câmara,34,238308.08,0,0.0,0,💎 VIP Premium
1476,Isaque Viana,53,606039.46,0,0.0,3,🆕 Novos/Inativos
1477,Sra. Ana Cecília Oliveira,32,479557.54,1,1376870.18,1,🌟 Alto Valor
1478,Heitor Silva,40,635126.92,0,0.0,3,🆕 Novos/Inativos
1479,Luiz Fernando Moraes,37,792341.27,1,1326031.74,1,🌟 Alto Valor
1480,Luiz Otávio Porto,43,471206.33,0,0.0,3,🆕 Novos/Inativos
1481,Sr. Carlos Eduardo Garcia,32,348140.16,0,0.0,0,💎 VIP Premium
1482,Mariah Vargas,53,685251.84,0,0.0,3,🆕 Novos/Inativos
1483,Dra. Maria Sophia Barbosa,31,248084.0,0,0.0,3,🆕 Novos/Inativos
1484,Gabriel Rios,38,496931.75,1,1933076.0100000002,1,🌟 Alto Valor
1485,João Porto,42,1755461.13,3,10185014.4,2,📈 Em Crescimento
1486,Ana Clara Leão,60,712450.45,1,1744084.36,1,🌟 Alto Valor
1487,Sophia Marques,28,354600.06,0,0.0,0,💎 VIP Premium
1488,Antônio Ramos,59,714164.83,0,0.0,3,🆕 Novos/Inativos
1489,Ana Luiza Montenegro,29,150274.74,0,0.0,0,💎 VIP Premium
1490,Alice da Cunha,39,1345568.79,0,0.0,3,🆕 Novos/Inativos
1491,Carolina Gonçalves,39,1543614.38,1,5619744.360000001,2,📈 Em Crescimento
1492,Nicole Carvalho,31,525355.01,0,0.0,3,🆕 Novos/Inativos
1493,Marcelo Vasconcelos,41,1476327.63,0,0.0,3,🆕 Novos/Inativos
1494,Renan Cassiano,41,1614064.85,1,2160292.12,1,🌟 Alto Valor
1495,Anthony Gabriel da Luz,35,806945.46,1,1386375.0,1,🌟 Alto Valor
1496,Beatriz Sales,60,990778.62,0,0.0,3,🆕 Novos/Inativos
1497,Lucas Gabriel Vasconcelos,41,687877.37,1,663575.2,0,💎 VIP Premium
1498,Lucca Martins,32,503795.95,0,0.0,0,💎 VIP Premium
1500,Thomas Melo,59,1106558.57,1,3502833.05,1,🌟 Alto Valor
1501,Brenda Nunes,37,1252132.4,0,0.0,3,🆕 Novos/Inativos
1502,Juan Viana,48,1499326.97,2,16024371.12,2,📈 Em Crescimento
1503,Diego Siqueira,54,860708.44,1,2777863.4699999997,1,🌟 Alto Valor
1504,Maria Dias,49,492408.76,1,502024.59,3,🆕 Novos/Inativos
1505,Dr. Vitor Hugo Ferreira,41,776955.46,0,0.0,3,🆕 Novos/Inativos
1506,Ágatha Guerra,58,796606.91,0,0.0,3,🆕 Novos/Inativos
1507,Theodoro Moura,27,224970.05,0,0.0,0,💎 VIP Premium
1508,Lavínia Pinto,56,474517.51,0,0.0,0,💎 VIP Premium
1509,Luan da Conceição,44,937029.89,1,3297580.17,1,🌟 Alto Valor
1510,Luiza da Mota,40,1856124.1,2,5564070.7,1,🌟 Alto Valor
1511,Sr. Gustavo Henrique Teixeira,39,1414746.92,5,17685518.919999998,2,📈 Em Crescimento
1512,Brenda Pimenta,28,574889.27,0,0.0,0,💎 VIP Premium
1513,Caleb Gomes,50,826760.44,0,0.0,3,🆕 Novos/Inativos
1514,Alexia Nogueira,47,1103582.5,0,0.0,0,💎 VIP Premium
1515,Sophie da Mota,34,479711.07,1,1112544.4500000002,3,🆕 Novos/Inativos
1516,Maria Eduarda Sales,44,1371477.88,1,760113.84,1,🌟 Alto Valor
1517,Sr. João Lucas Jesus,32,426166.41,0,0.0,3,🆕 Novos/Inativos
1518,Melina Casa Grande,34,262819.26,0,0.0,0,💎 VIP Premium
1519,Hellena Moraes,35,1526102.22,0,0.0,3,🆕 Novos/Inativos
1520,Julia Sales,47,1195141.53,0,0.0,0,💎 VIP Premium
1521,Caio Castro,41,707629.69,0,0.0,3,🆕 Novos/Inativos
1522,Allana da Paz,35,1163084.39,0,0.0,3,🆕 Novos/Inativos
1523,Bryan Cardoso,55,242584.97,0,0.0,3,🆕 Novos/Inativos
1524,Sr. Davi Lucas Alves,40,1273961.05,0,0.0,3,🆕 Novos/Inativos
1525,Emanuelly Casa Grande,28,161869.91,0,0.0,0,💎 VIP Premium
1526,Dr. Gustavo Siqueira,27,609848.43,0,0.0,3,🆕 Novos/Inativos
1527,Sr. Davi Lucas Marques,44,948687.32,0,0.0,0,💎 VIP Premium
1528,Pedro Miguel Jesus,34,193701.85,0,0.0,3,🆕 Novos/Inativos
1529,Arthur Miguel Jesus,62,1117885.7,0,0.0,3,🆕 Novos/Inativos
1530,Leandro Aragão,35,1368097.46,0,0.0,0,💎 VIP Premium
1531,Dr. Erick Almeida,54,763385.96,0,0.0,3,🆕 Novos/Inativos
1532,Vinícius Casa Grande,35,480068.26,0,0.0,3,🆕 Novos/Inativos
1533,Benício Moura,57,807065.7,1,2130162.54,1,🌟 Alto Valor
1534,Léo das Neves,39,634451.82,2,7976829.0,1,🌟 Alto Valor
1535,Alana da Costa,45,645993.05,0,0.0,0,💎 VIP Premium
1536,Melissa Novaes,30,425078.01,0,0.0,3,🆕 Novos/Inativos
1537,Srta. Nina Teixeira,43,596049.03,0,0.0,3,🆕 Novos/Inativos
1538,Larissa Porto,31,287295.1,0,0.0,0,💎 VIP Premium
1539,Dante Almeida,60,646639.45,0,0.0,3,🆕 Novos/Inativos
1540,Brenda Leão,39,760011.77,1,2038997.54,1,🌟 Alto Valor
1541,Maria Isis da Cunha,52,227397.6,1,1606169.5499999998,1,🌟 Alto Valor
1542,André Cirino,42,900338.56,0,0.0,0,💎 VIP Premium
1543,Heitor Gonçalves,47,519126.63,0,0.0,3,🆕 Novos/Inativos
1544,Miguel Rios,58,169779.0,0,0.0,3,🆕 Novos/Inativos
1545,Lorenzo Araújo,53,395518.08,1,1087209.9,1,🌟 Alto Valor
1546,Stephany Vargas,44,1516375.15,0,0.0,3,🆕 Novos/Inativos
1547,Ana Luiza Câmara,48,1468682.04,2,5380369.92,1,🌟 Alto Valor
1548,Sr. Marcos Vinicius Melo,51,430864.17,0,0.0,0,💎 VIP Premium
1549,Luan Almeida,33,744607.9,0,0.0,3,🆕 Novos/Inativos
1550,Isadora Novaes,35,939495.02,2,8835367.0,2,📈 Em Crescimento
1551,Sara Montenegro,35,1712785.28,6,32490673.92,2,📈 Em Crescimento
1552,Juan Viana,47,1769943.68,2,18684683.58,2,📈 Em Crescimento
1553,Gabrielly Araújo,31,170154.5,0,0.0,3,🆕 Novos/Inativos
1554,Dr. Ian Moura,50,612178.88,1,1663255.44,1,🌟 Alto Valor
1555,Erick Farias,56,657549.63,3,9759846.749999998,2,📈 Em Crescimento
1556,Davi Luiz Albuquerque,43,1601007.02,0,0.0,0,💎 VIP Premium
1557,Maria Vitória Sales,43,1517966.73,2,1835215.98,1,🌟 Alto Valor
1558,Valentim Moreira,54,699241.19,1,2880222.93,1,🌟 Alto Valor
1559,Valentina Pereira,38,554712.08,0,0.0,3,🆕 Novos/Inativos
1560,Lorenzo Jesus,29,479884.46,0,0.0,3,🆕 Novos/Inativos
1561,Arthur da Costa,35,2021709.57,3,9049483.440000001,2,📈 Em Crescimento
1562,Bella Caldeira,45,621164.23,0,0.0,0,💎 VIP Premium
1563,Emanuel Pimenta,57,557350.17,0,0.0,0,💎 VIP Premium
1564,Alexia Costela,37,469419.17,0,0.0,3,🆕 Novos/Inativos
1565,Ana Vitória Araújo,34,454058.57,1,2214024.9899999998,1,🌟 Alto Valor
1566,Sr. Arthur Gabriel da Rocha,34,568721.37,0,0.0,3,🆕 Novos/Inativos
1567,João Lucas Viana,53,795492.59,2,3299883.78,1,🌟 Alto Valor
1568,Luiz Fernando Pimenta,39,944887.93,1,1935040.7,1,🌟 Alto Valor
1569,Emanuel Oliveira,39,566589.96,0,0.0,3,🆕 Novos/Inativos
1571,Rael Silveira,37,855870.42,0,0.0,0,💎 VIP Premium
1572,Alexia Rios,47,1147525.9,0,0.0,3,🆕 Novos/Inativos
1573,José Pedro Nogueira,39,683835.8,0,0.0,3,🆕 Novos/Inativos
1574,Sr. Asafe Cassiano,37,1387683.05,4,12855381.659999998,2,📈 Em Crescimento
1575,Sofia Novaes,37,851277.99,0,0.0,0,💎 VIP Premium
1576,Vitor Gabriel Alves,56,613748.25,1,1361511.12,1,🌟 Alto Valor
1577,Luara Pimenta,30,497808.41,1,1945210.1400000001,1,🌟 Alto Valor
1578,Dr. Emanuel Azevedo,46,489191.3,1,391715.45,0,💎 VIP Premium
1579,Fernando Gonçalves,46,1407863.3,1,2185129.92,1,🌟 Alto Valor
1580,Sr. Thomas Pires,46,1561941.4,2,6690582.9,2,📈 Em Crescimento
1581,Eduarda Ribeiro,34,297305.47,1,1529178.3900000001,3,🆕 Novos/Inativos
1582,Sr. João Gabriel Costela,39,1468558.48,3,3364066.89,1,🌟 Alto Valor
1583,Cecilia da Luz,43,1225434.81,2,5986935.75,1,🌟 Alto Valor
1584,Dra. Brenda Pastor,40,484027.8,0,0.0,0,💎 VIP Premium
1586,Benjamin Moreira,42,459182.81,1,962487.2,3,🆕 Novos/Inativos
1587,Thomas da Mata,52,787497.35,1,1839330.04,1,🌟 Alto Valor
1588,Maria Júlia Cavalcante,31,505253.66,0,0.0,3,🆕 Novos/Inativos
1589,Yuri Jesus,31,216319.66,0,0.0,3,🆕 Novos/Inativos
1590,Emanuella Peixoto,56,1076627.02,2,6934270.999999999,2,📈 Em Crescimento
1591,Luigi Aragão,32,129582.95,0,0.0,0,💎 VIP Premium
1592,Hellena da Cruz,51,899233.18,0,0.0,3,🆕 Novos/Inativos
1593,Augusto Leão,35,920161.67,0,0.0,0,💎 VIP Premium
1594,Maya Cardoso,47,775556.69,0,0.0,3,🆕 Novos/Inativos
1595,João Gabriel Lima,44,770675.11,1,860759.98,0,💎 VIP Premium
1597,Ravi Melo,44,1145218.64,1,2888522.43,1,🌟 Alto Valor
1598,João Lucas Lima,56,405983.54,1,2043128.91,1,🌟 Alto Valor
1599,Esther Cavalcanti,49,713363.7,0,0.0,3,🆕 Novos/Inativos
1600,João Felipe Ferreira,52,289654.24,0,0.0,3,🆕 Novos/Inativos
1601,Vitor Gabriel Freitas,25,331067.66,1,696409.32,3,🆕 Novos/Inativos
1602,Juliana Azevedo,29,179226.26,0,0.0,0,💎 VIP Premium
1603,Lorenzo Vasconcelos,43,354419.59,0,0.0,3,🆕 Novos/Inativos
1604,Henry Marques,42,1657983.35,0,0.0,3,🆕 Novos/Inativos
1605,Caroline Rocha,38,1294121.57,1,1719296.24,1,🌟 Alto Valor
1606,Ana Beatriz Araújo,56,411414.34,0,0.0,3,🆕 Novos/Inativos
1607,Maria Isis Almeida,33,615773.77,1,593190.68,3,🆕 Novos/Inativos
1608,Isabelly Cunha,57,583669.5,0,0.0,0,💎 VIP Premium
1609,Srta. Mariah Jesus,49,1222548.57,0,0.0,0,💎 VIP Premium
1610,Theodoro Teixeira,43,846049.19,1,3336065.78,1,🌟 Alto Valor
1611,Maria Liz Alves,59,1158543.87,0,0.0,3,🆕 Novos/Inativos
1612,Maria Liz Rodrigues,46,1335376.86,3,7823684.099999999,2,📈 Em Crescimento
1613,Felipe Vargas,47,1065985.89,1,604998.65,1,🌟 Alto Valor
1614,Raul Sousa,39,945234.85,0,0.0,0,💎 VIP Premium
1615,Vitor Gabriel Rodrigues,38,1542945.01,1,4175664.5,1,🌟 Alto Valor
1616,Milena Alves,39,1220539.55,1,3455393.68,1,🌟 Alto Valor
1617,Vitória Castro,29,428932.01,0,0.0,0,💎 VIP Premium
1618,Sarah Abreu,54,543014.72,0,0.0,3,🆕 Novos/Inativos
1619,Isis Vargas,42,1274226.58,1,2328493.08,1,🌟 Alto Valor
1620,Letícia Aparecida,47,724423.46,2,1934944.1600000001,1,🌟 Alto Valor
1621,Eloah Peixoto,45,1848095.38,1,1299840.7,1,🌟 Alto Valor
1622,Maitê Nunes,35,1137866.43,1,779535.11,1,🌟 Alto Valor
1623,Brenda Cavalcante,31,477016.78,0,0.0,3,🆕 Novos/Inativos
1624,Ana Laura Porto,40,893275.85,0,0.0,0,💎 VIP Premium
1625,Dr. André Barros,29,290448.85,0,0.0,3,🆕 Novos/Inativos
1626,Ayla Cassiano,38,370176.43,0,0.0,3,🆕 Novos/Inativos
1627,Maria Flor Rezende,32,228227.59,0,0.0,0,💎 VIP Premium
1628,Sra. Jade Montenegro,34,560413.3,1,912249.34,3,🆕 Novos/Inativos
1629,Luiz Gustavo Silva,38,908347.17,2,8095083.030000001,2,📈 Em Crescimento
1630,Mateus Guerra,51,341155.39,0,0.0,0,💎 VIP Premium
1631,Raquel Rios,43,1821732.21,1,740534.67,0,💎 VIP Premium
1632,Carolina Albuquerque,33,344589.19,1,661768.17,3,🆕 Novos/Inativos
1633,Daniela Pastor,51,424243.81,0,0.0,0,💎 VIP Premium
1634,Dr. Anthony Gabriel da Rosa,52,747618.68,1,1425489.76,1,🌟 Alto Valor
1635,Vitória Souza,29,211343.38,1,773456.09,3,🆕 Novos/Inativos
1636,Clara Pimenta,36,595596.14,0,0.0,3,🆕 Novos/Inativos
1637,Valentim Oliveira,52,419030.06,0,0.0,0,💎 VIP Premium
1638,Maria Isis da Rosa,51,198468.59,1,777434.86,3,🆕 Novos/Inativos
1639,Ryan Lima,43,761014.13,0,0.0,3,🆕 Novos/Inativos
1640,Léo Guerra,52,1085733.74,1,1211850.86,1,🌟 Alto Valor
1641,Lívia Mendes,28,123674.3,0,0.0,3,🆕 Novos/Inativos
1642,Evelyn Mendes,41,611589.58,0,0.0,3,🆕 Novos/Inativos
1643,Otto Borges,45,433194.31,0,0.0,3,🆕 Novos/Inativos
1644,Gustavo Henrique Marques,41,1394867.16,1,2403149.02,1,🌟 Alto Valor
1645,Thales Lopes,33,427194.05,1,2264806.12,1,🌟 Alto Valor
1646,Ana Sophia Viana,46,762859.06,0,0.0,0,💎 VIP Premium
1647,João Felipe Fogaça,55,592787.29,3,7848735.880000001,2,📈 Em Crescimento
1648,Anna Liz Siqueira,41,588536.31,0,0.0,0,💎 VIP Premium
1649,Rebeca Melo,36,1661720.24,1,1239390.13,1,🌟 Alto Valor
1650,Antony Teixeira,39,1644041.0,2,8002081.499999999,2,📈 Em Crescimento
1651,Théo Freitas,45,1255856.59,1,969505.96,1,🌟 Alto Valor
1652,Maitê Borges,28,393029.84,0,0.0,0,💎 VIP Premium
1653,Gabriel Pereira,47,514485.29,0,0.0,3,🆕 Novos/Inativos
1654,Ana Cecília Peixoto,47,420358.62,1,2103048.88,1,🌟 Alto Valor
1655,Diogo Gomes,44,650383.54,1,1096265.86,1,🌟 Alto Valor
1656,Francisco Ribeiro,38,282740.79,0,0.0,3,🆕 Novos/Inativos
1657,Alana Melo,32,389030.12,0,0.0,0,💎 VIP Premium
1658,João Vitor Gomes,45,726563.7,0,0.0,0,💎 VIP Premium
1659,Josué Duarte,44,718233.79,1,2113857.48,1,🌟 Alto Valor
1660,Melissa Abreu,54,823623.7,0,0.0,3,🆕 Novos/Inativos
1661,Alexia Freitas,43,1734323.48,1,2082777.66,1,🌟 Alto Valor
1662,Augusto Pastor,50,807410.21,1,5530174.16,1,🌟 Alto Valor
1663,Guilherme Vargas,32,273871.2,0,0.0,0,💎 VIP Premium
1664,Vitor Lopes,40,986606.38,0,0.0,3,🆕 Novos/Inativos
1665,João Miguel Sales,51,444131.15,0,0.0,3,🆕 Novos/Inativos
1666,Marcela Moura,50,698500.34,1,1543945.5,1,🌟 Alto Valor
1667,Sabrina Aragão,50,299592.09,0,0.0,3,🆕 Novos/Inativos
1668,Juan Machado,33,532723.77,0,0.0,0,💎 VIP Premium
1669,Sr. André Azevedo,34,571195.51,0,0.0,3,🆕 Novos/Inativos
1670,Ana Liz Freitas,37,858836.79,0,0.0,3,🆕 Novos/Inativos
1671,Marcos Vinicius da Luz,54,1242311.34,1,1206450.32,1,🌟 Alto Valor
1672,Yasmin Gonçalves,41,541550.07,1,2039930.94,1,🌟 Alto Valor
1673,Lorenzo Silva,35,1281130.03,0,0.0,0,💎 VIP Premium
1674,Rhavi Melo,55,956633.41,1,3312349.72,1,🌟 Alto Valor
1675,Isabella Cunha,60,637347.5,1,4332524.84,1,🌟 Alto Valor
1676,Asafe Cirino,37,1381145.86,1,2685688.29,1,🌟 Alto Valor
1677,Isabela Pinto,42,1038996.64,1,4654684.53,1,🌟 Alto Valor
1678,Alexandre Azevedo,47,1835823.9,2,2139370.07,1,🌟 Alto Valor
1679,Valentina Cassiano,35,979066.84,0,0.0,3,🆕 Novos/Inativos
1680,Dr. Bernardo Costa,55,712392.28,0,0.0,0,💎 VIP Premium
1681,Milena Martins,49,570792.74,1,1743495.64,1,🌟 Alto Valor
1682,Gustavo Henrique Novais,50,387661.63,0,0.0,0,💎 VIP Premium
1683,Arthur Miguel Porto,49,539406.54,0,0.0,0,💎 VIP Premium
1684,Paulo Marques,36,525241.41,0,0.0,0,💎 VIP Premium
1685,Maria Alice Porto,53,617369.22,1,1687705.28,1,🌟 Alto Valor
1686,Cauã Moreira,53,1054062.78,0,0.0,3,🆕 Novos/Inativos
1687,Luara Dias,40,580039.14,3,4533279.359999999,1,🌟 Alto Valor
1688,Beatriz Cardoso,47,655087.69,0,0.0,3,🆕 Novos/Inativos
1689,Antony Abreu,45,1601557.32,0,0.0,3,🆕 Novos/Inativos
1690,Elisa Fernandes,36,1501069.15,1,5380575.3,1,🌟 Alto Valor
1691,Valentina Ramos,37,1269184.6,1,1592044.02,1,🌟 Alto Valor
1692,Dra. Jade Oliveira,40,1916781.28,1,4238826.39,1,🌟 Alto Valor
1693,Melina Pinto,36,1627174.55,1,1601570.08,1,🌟 Alto Valor
1694,Diego Leão,42,2187823.65,5,25349225.749999996,2,📈 Em Crescimento
1695,Lucas Monteiro,36,423893.05,0,0.0,3,🆕 Novos/Inativos
1696,Benjamim Gomes,50,539439.9,0,0.0,3,🆕 Novos/Inativos
1697,Luan Caldeira,47,975202.14,1,664973.53,1,🌟 Alto Valor
1698,Guilherme Moura,36,640968.44,0,0.0,3,🆕 Novos/Inativos
1699,Evelyn Aparecida,42,1170445.14,4,27910253.749999993,2,📈 Em Crescimento
1700,Arthur Pereira,39,1700561.6,1,1062832.2,1,🌟 Alto Valor
1701,Raquel Carvalho,35,1063962.36,2,3620507.5500000007,1,🌟 Alto Valor
1702,Sr. Ravi Costela,55,682134.91,0,0.0,3,🆕 Novos/Inativos
1703,Ana Clara Carvalho,52,396704.43,0,0.0,3,🆕 Novos/Inativos
1704,Cecilia Farias,43,786044.78,1,697492.38,0,💎 VIP Premium
1705,Maya Marques,48,614175.45,1,848876.96,1,🌟 Alto Valor
1707,Dra. Maria Cecília Silveira,36,1404765.5,3,8492063.16,2,📈 Em Crescimento
1708,Alexandre Gomes,36,503261.35,0,0.0,3,🆕 Novos/Inativos
1709,Diogo Garcia,43,446177.44,2,2846421.6299999994,1,🌟 Alto Valor
1710,Cecília Câmara,60,1046174.65,0,0.0,3,🆕 Novos/Inativos
1711,Paulo Dias,60,1145451.1,1,7225593.96,1,🌟 Alto Valor
1712,Sara Dias,37,465957.68,0,0.0,3,🆕 Novos/Inativos
1713,Sr. Lorenzo Monteiro,32,337688.99,0,0.0,3,🆕 Novos/Inativos
1714,Sophie Macedo,47,1237070.26,2,6716684.79,2,📈 Em Crescimento
1715,Bianca Cirino,40,1910069.99,0,0.0,3,🆕 Novos/Inativos
1716,Maria Julia Rezende,51,211423.5,0,0.0,3,🆕 Novos/Inativos
1717,Caroline Câmara,30,183140.61,0,0.0,3,🆕 Novos/Inativos
1718,Maya Ribeiro,43,622410.62,0,0.0,3,🆕 Novos/Inativos
1719,Heloisa Correia,40,1348628.63,1,943788.04,1,🌟 Alto Valor
1720,Ana Cecília Rodrigues,34,343251.86,0,0.0,0,💎 VIP Premium
1721,Augusto das Neves,38,347404.28,0,0.0,3,🆕 Novos/Inativos
1722,Luna Aragão,51,425356.11,0,0.0,3,🆕 Novos/Inativos
1723,Melissa Nascimento,37,1759285.7,1,1812181.41,1,🌟 Alto Valor
1724,Laís Alves,32,264279.51,1,741386.24,3,🆕 Novos/Inativos
1725,Theo Montenegro,41,1148556.08,1,2810430.93,1,🌟 Alto Valor
1726,Maria Júlia Novais,44,627973.37,1,969705.33,0,💎 VIP Premium
1727,Caleb Garcia,25,297976.68,1,1943024.28,1,🌟 Alto Valor
1728,João Vitor Vieira,31,145834.6,0,0.0,3,🆕 Novos/Inativos
1729,Raquel da Mata,51,1418160.44,0,0.0,3,🆕 Novos/Inativos
1730,Ana Sophia Ramos,38,1976252.19,2,2222343.0,1,🌟 Alto Valor
